-1.02204, 0
-1.01403, 0
-1.00601, 0
-0.997996, 0
-0.98998, 0
-0.981964, 0
-0.973948, 0
-0.965932, 0
-0.957916, 0
-0.9499, 0
-0.941884, 0
-0.933868, 0
-0.925852, 0
-0.917836, 0
-0.90982, 0
-0.901804, 0
-0.893788, 0
-0.885772, 0
-0.877756, 0
-0.869739, 0
-0.861723, 0
-0.853707, 0
-0.845691, 0
-0.837675, 0
-0.829659, 0
-0.821643, 0
-0.813627, 0
-0.805611, 0
-0.797595, 0
-0.789579, 0
-0.781563, 0
-0.773547, 0
-0.765531, 0
-0.757515, 0
-0.749499, 0
-0.741483, 0
-0.733467, 0
-0.725451, 0
-0.717435, 0
-0.709419, 0
-0.701403, 0
-0.693387, 0
-0.685371, 0
-0.677355, 0
-0.669339, 0
-0.661323, 0
-0.653307, 0
-0.645291, 0
-0.637275, 0
-0.629259, 0
-0.621243, 0
-0.613226, 0
-0.60521, 0
-0.597194, 0
-0.589178, 0
-0.581162, 0
-0.573146, 0
-0.56513, 0
-0.557114, 0
-0.549098, 0
-0.541082, 0
-0.533066, 0
-0.52505, 0
-0.517034, 0
-0.509018, 0
-0.501002, 0
-0.492986, -0.121518
-0.48497, -0.117598
-0.476954, -0.113742
-0.468938, -0.109951
-0.460922, -0.106224
-0.452906, -0.102562
-0.44489, -0.0989635
-0.436874, -0.0954293
-0.428858, -0.0919595
-0.420842, -0.0885539
-0.412826, -0.0852125
-0.40481, -0.0819354
-0.396794, -0.0787226
-0.388777, -0.075574
-0.380762, -0.0724897
-0.372746, -0.0694696
-0.364729, -0.0665138
-0.356713, -0.0636222
-0.348697, -0.0607949
-0.340681, -0.0580319
-0.332665, -0.0553331
-0.324649, -0.0526986
-0.316633, -0.0501283
-0.308617, -0.0476223
-0.300601, -0.0451805
-0.292585, -0.042803
-0.284569, -0.0404898
-0.276553, -0.0382408
-0.268537, -0.0360561
-0.260521, -0.0339356
-0.252505, -0.0318794
-0.244489, -0.0298874
-0.236473, -0.0279597
-0.228457, -0.0260963
-0.220441, -0.0242971
-0.212425, -0.0225622
-0.204409, -0.0208915
-0.196393, -0.0192851
-0.188377, -0.0177429
-0.180361, -0.016265
-0.172345, -0.0148513
-0.164329, -0.0135019
-0.156313, -0.0122168
-0.148297, -0.0109959
-0.14028, -0.00983931
-0.132264, -0.00874695
-0.124249, -0.00771885
-0.116232, -0.00675498
-0.108216, -0.00585539
-0.1002, -0.00502006
-0.0921843, -0.00424897
-0.0841683, -0.00354215
-0.0761523, -0.00289959
-0.0681362, -0.00232127
-0.0601202, -0.00180722
-0.0521042, -0.00135743
-0.0440881, -0.000971881
-0.0360721, -0.000650599
-0.0280561, -0.000393574
-0.02004, -0.000200801
-0.012024, -7.22888e-05
-0.00400794, -8.03177e-06
0.00400805, 8.03225e-06
0.0120242, 7.22903e-05
0.02004, 0.000200801
0.0280561, 0.000393574
0.0360723, 0.000650604
0.0440881, 0.000971881
0.0521042, 0.00135743
0.0601203, 0.00180723
0.0681362, 0.00232127
0.0761523, 0.00289959
0.0841684, 0.00354216
0.0921843, 0.00424897
0.1002, 0.00502006
0.108217, 0.00585541
0.116232, 0.00675498
0.124249, 0.00771885
0.132265, 0.00874696
0.14028, 0.00983931
0.148297, 0.0109959
0.156313, 0.0122168
0.164329, 0.0135019
0.172345, 0.0148513
0.180361, 0.016265
0.188377, 0.0177429
0.196393, 0.0192851
0.204409, 0.0208915
0.212425, 0.0225622
0.220441, 0.0242971
0.228457, 0.0260963
0.236473, 0.0279598
0.244489, 0.0298874
0.252505, 0.0318794
0.260521, 0.0339356
0.268537, 0.0360561
0.276553, 0.0382408
0.284569, 0.0404898
0.292585, 0.042803
0.300601, 0.0451806
0.308617, 0.0476223
0.316633, 0.0501283
0.324649, 0.0526986
0.332665, 0.0553331
0.340681, 0.0580319
0.348697, 0.0607949
0.356714, 0.0636223
0.364729, 0.0665138
0.372746, 0.0694696
0.380762, 0.0724897
0.388777, 0.075574
0.396794, 0.0787226
0.40481, 0.0819355
0.412826, 0.0852125
0.420842, 0.0885539
0.428858, 0.0919595
0.436874, 0.0954293
0.44489, 0.0989635
0.452906, 0.102562
0.460922, 0.106224
0.468938, 0.109951
0.476954, 0.113743
0.48497, 0.117598
0.492986, 0.121518
0.501002, 0.0313126
0.509018, 0.0318136
0.517034, 0.0323146
0.52505, 0.0328156
0.533066, 0.0333166
0.541082, 0.0338176
0.549098, 0.0343186
0.557114, 0.0348196
0.56513, 0.0353206
0.573146, 0.0358216
0.581162, 0.0363227
0.589178, 0.0368236
0.597194, 0.0373247
0.605211, 0.0378257
0.613226, 0.0383267
0.621243, 0.0388277
0.629259, 0.0393287
0.637275, 0.0398297
0.645291, 0.0403307
0.653307, 0.0408317
0.661323, 0.0413327
0.669339, 0.0418337
0.677355, 0.0423347
0.685371, 0.0428357
0.693387, 0.0433367
0.701403, 0.0438377
0.709419, 0.0443387
0.717435, 0.0448397
0.725451, 0.0453407
0.733467, 0.0458417
0.741483, 0.0463427
0.749499, 0.0468437
0.757515, 0.0473447
0.765531, 0.0478457
0.773547, 0.0483467
0.781563, 0.0488477
0.789579, 0.0493487
0.797595, 0.0498497
0.805611, 0.0503507
0.813627, 0.0508517
0.821643, 0.0513527
0.829659, 0.0518537
0.837675, 0.0523547
0.845691, 0.0528557
0.853708, 0.0533567
0.861723, 0.0538577
0.86974, 0.0543587
0.877756, 0.0548597
0.885772, 0.0553607
0.893788, 0.0558617
0.901804, 0.0563627
0.90982, 0.0568637
0.917836, 0.0573647
0.925852, 0.0578657
0.933868, 0.0583667
0.941884, 0.0588677
0.9499, 0.0593687
0.957916, 0.0598697
0.965932, 0.0603707
0.973948, 0.0608718
0.981964, 0.0613727
0.98998, 0.0618737
0.997996, 0.0623748
1.00601, 0.0628757
1.01403, 0.0633768
1.02204, 0.0638778
1.03006, 0.0643788
1.03808, 0.0648798
1.04609, 0.0653808
1.05411, 0.0658818
1.06212, 0.0663828
1.07014, 0.0668838
1.07816, 0.0673848
1.08617, 0.0678858
1.09419, 0.0683868
1.1022, 0.0688878
1.11022, 0.0693888
1.11824, 0.0698898
1.12625, 0.0703908
1.13427, 0.0708918
1.14228, 0.0713928
1.1503, 0.0718938
1.15832, 0.0723948
1.16633, 0.0728958
1.17435, 0.0733968
1.18236, 0.0738978
1.19038, 0.0743988
1.1984, 0.0748998
1.20641, 0.0754008
1.21443, 0.0759018
1.22245, 0.0764028
1.23046, 0.0769038
1.23848, 0.0774048
1.24649, 0.0779058
1.25451, 0.0784068
1.26253, 0.0789078
1.27054, 0.0794088
1.27856, 0.0799098
1.28657, 0.0804108
1.29459, 0.0809118
1.30261, 0.0814128
1.31062, 0.0819138
1.31864, 0.0824148
1.32665, 0.0829158
1.33467, 0.0834168
1.34269, 0.0839178
1.3507, 0.0844188
1.35872, 0.0849198
1.36673, 0.0854208
1.37475, 0.0859219
1.38277, 0.0864228
1.39078, 0.0869239
1.3988, 0.0874249
1.40681, 0.0879259
1.41483, 0.0884269
1.42285, 0.0889279
1.43086, 0.0894289
1.43888, 0.0899299
1.44689, 0.0904309
1.45491, 0.0909319
1.46293, 0.0914329
1.47094, 0.0919339
1.47896, 0.0924349
1.48697, 0.0929359
1.49499, 0.0934369
1.50301, 0.0939379
1.51102, 0.0944389
1.51904, 0.0949399
1.52705, 0.0954409
1.53507, 0.0959419
1.54309, 0.0964429
1.5511, 0.0969439
1.55912, 0.0974449
1.56713, 0.0979459
1.57515, 0.0984469
1.58317, 0.0989479
1.59118, 0.0994489
1.5992, 0.0999499
1.60721, 0.100451
1.61523, 0.100952
1.62325, 0.101453
1.63126, 0.101954
1.63928, 0.102455
1.64729, 0.102956
1.65531, 0.103457
1.66333, 0.103958
1.67134, 0.104459
1.67936, 0.10496
1.68737, 0.105461
1.69539, 0.105962
1.70341, 0.106463
1.71142, 0.106964
1.71944, 0.107465
1.72745, 0.107966
1.73547, 0.108467
1.74349, 0.108968
1.7515, 0.109469
1.75952, 0.10997
1.76754, 0.110471
1.77555, 0.110972
1.78357, 0.111473
1.79158, 0.111974
1.7996, 0.112475
1.80762, 0.112976
1.81563, 0.113477
1.82365, 0.113978
1.83166, 0.114479
1.83968, 0.11498
1.8477, 0.115481
1.85571, 0.115982
1.86373, 0.116483
1.87174, 0.116984
1.87976, 0.117485
1.88778, 0.117986
1.89579, 0.118487
1.90381, 0.118988
1.91182, 0.119489
1.91984, 0.11999
1.92786, 0.120491
1.93587, 0.120992
1.94389, 0.121493
1.9519, 0.121994
1.95992, 0.122495
1.96794, 0.122996
1.97595, 0.123497
1.98397, 0.123998
1.99198, 0.124499
2, 0.125
